Rk,Player,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90
2723,Daniel Vivian,DF,Athletic Club,es La Liga,24.0,33,31,2878,32.0,0,0,0,0,0,0,6,0,0.6,0.7,1.3,23.0,123.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
2718,Mattia Viti,DF,Sassuolo,it Serie A,21.0,15,12,979,10.9,1,0,1,1,0,0,0,0,1.0,0.0,1.0,2.0,36.0,13.0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09
2717,Ricardo Visus,DF,Betis,es La Liga,22.0,3,1,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,Matías Viña,DF,Sassuolo,it Serie A,25.0,15,13,1014,11.3,0,3,3,0,0,0,1,0,0.3,1.4,1.7,24.0,46.0,37.0,0.0,0.27,0.27,0.0,0.27,0.03,0.12,0.15,0.03,0.15
2699,Nacho Vidal,DF,Mallorca,es La Liga,28.0,8,5,416,4.6,0,0,0,0,0,0,2,0,1.0,0.2,1.2,5.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.26,0.23,0.26
2689,Lorenzo Venuti,DF,Lecce,it Serie A,28.0,14,3,364,4.0,0,0,0,0,0,0,1,0,0.1,0.3,0.4,7.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.1,0.02,0.1
83,Marcos Alonso,DF,Barcelona,es La Liga,32.0,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.5,0.6,11.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.21,0.03,0.21
2688,Micky van de Ven,DF,Tottenham,eng Premier League,22.0,27,27,2339,26.0,3,0,3,3,0,0,5,0,0.6,0.0,0.6,19.0,108.0,9.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02
2687,Joël Veltman,DF,Brighton,eng Premier League,31.0,27,17,1588,17.6,1,1,2,1,0,0,4,0,0.4,0.5,0.9,24.0,85.0,54.0,0.06,0.06,0.11,0.06,0.11,0.02,0.03,0.05,0.02,0.05
2686,Miloš Veljković,DF,Werder Bremen,de Bundesliga,27.0,23,21,1920,21.3,2,1,3,2,0,0,2,0,1.7,0.8,2.5,16.0,89.0,13.0,0.09,0.05,0.14,0.09,0.14,0.08,0.04,0.12,0.08,0.12
2749,Adam Webster,DF,Brighton,eng Premier League,28.0,15,13,1144,12.7,0,0,0,0,0,0,2,0,0.4,0.1,0.6,16.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
2382,Keven Schlotterbeck,DF,Bochum,de Bundesliga,26.0,27,24,2185,24.3,5,1,6,5,0,0,9,0,2.0,0.6,2.7,9.0,93.0,15.0,0.21,0.04,0.25,0.21,0.25,0.08,0.03,0.11,0.08,0.11
2427,Kiliann Sildillia,DF,Freiburg,de Bundesliga,21.0,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.6,0.8,1.4,22.0,70.0,58.0,0.0,0.05,0.05,0.0,0.05,0.03,0.04,0.07,0.03,0.07
2373,Giorgio Scalvini,DF,Atalanta,it Serie A,19.0,33,31,2544,28.3,1,3,4,1,0,0,3,0,1.4,1.1,2.5,30.0,116.0,33.0,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.09,0.05,0.09
2054,Gabriel Paulista,DF,Valencia,es La Liga,32.0,18,16,1398,15.5,0,0,0,0,0,0,6,1,0.4,0.2,0.6,2.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04
2053,Gabriel Paulista,DF,Atlético Madrid,es La Liga,32.0,5,5,405,4.5,0,0,0,0,0,0,1,0,0.2,0.1,0.3,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
2052,Nathan Patterson,DF,Everton,eng Premier League,21.0,20,9,1005,11.2,0,2,2,0,0,0,4,0,0.3,1.7,2.0,17.0,38.0,39.0,0.0,0.18,0.18,0.0,0.18,0.03,0.15,0.18,0.03,0.18
2050,Patric,DF,Lazio,it Serie A,30.0,20,19,1608,17.9,2,0,2,2,0,0,4,0,1.4,0.2,1.5,3.0,72.0,12.0,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09
2049,Felix Passlack,DF,Bochum,de Bundesliga,25.0,15,13,960,10.7,2,2,4,2,0,0,2,1,0.9,1.2,2.1,10.0,27.0,42.0,0.19,0.19,0.37,0.19,0.37,0.08,0.11,0.2,0.08,0.2
2047,Triantafyllos Pasaridīs,DF,Salernitana,it Serie A,27.0,8,5,452,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
2043,Fabiano Parisi,DF,Fiorentina,it Serie A,22.0,21,16,1454,16.2,0,1,1,0,0,0,4,0,0.9,2.4,3.3,50.0,78.0,64.0,0.0,0.06,0.06,0.0,0.06,0.06,0.15,0.2,0.06,0.2
2039,Aitor Paredes,DF,Athletic Club,es La Liga,23.0,34,31,2704,30.0,1,0,1,1,0,0,9,1,1.2,0.2,1.4,6.0,107.0,1.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
2036,Leart Paqarada,DF,Köln,de Bundesliga,28.0,17,11,1075,11.9,0,0,0,0,0,0,0,0,0.4,1.7,2.1,26.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.17,0.03,0.17
2034,Sokratis Papastathopoulos,DF,Betis,es La Liga,35.0,15,12,1136,12.6,0,0,0,0,0,0,6,0,0.3,0.0,0.3,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
2055,Benjamin Pavard,DF,Inter,it Serie A,27.0,23,21,1672,18.6,0,2,2,0,0,0,6,0,0.7,1.4,2.1,25.0,89.0,47.0,0.0,0.11,0.11,0.0,0.11,0.04,0.07,0.11,0.04,0.11
2032,Antonios Papadopoulos,DF,Dortmund,de Bundesliga,23.0,2,1,117,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Domagoj Bradarić,DF,Salernitana,it Serie A,23.0,34,30,2749,30.5,0,3,3,0,0,0,5,0,0.8,1.8,2.6,57.0,76.0,120.0,0.0,0.1,0.1,0.0,0.1,0.03,0.06,0.08,0.03,0.08
367,Conor Bradley,DF,Liverpool,eng Premier League,20.0,11,10,753,8.4,1,3,4,1,0,0,2,0,0.9,1.5,2.3,35.0,29.0,64.0,0.12,0.36,0.48,0.12,0.48,0.1,0.17,0.28,0.1,0.28
2026,Nicolas Pallois,DF,Nantes,fr Ligue 1,35.0,23,17,1589,17.7,0,1,1,0,0,0,5,0,0.1,0.4,0.5,6.0,55.0,2.0,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03
2018,Willian Pacho,DF,Eint Frankfurt,de Bundesliga,21.0,33,33,2970,33.0,0,3,3,0,0,0,7,0,1.2,1.1,2.3,22.0,148.0,4.0,0.0,0.09,0.09,0.0,0.09,0.04,0.03,0.07,0.04,0.07
2017,Jon Pacheco,DF,Real Sociedad,es La Liga,22.0,23,16,1526,17.0,1,1,2,1,0,0,8,0,1.1,0.2,1.3,9.0,53.0,1.0,0.06,0.06,0.12,0.06,0.12,0.06,0.01,0.08,0.06,0.08
371,Jarrad Branthwaite,DF,Everton,eng Premier League,21.0,35,35,3116,34.6,3,0,3,3,0,0,8,0,1.7,1.0,2.8,2.0,74.0,6.0,0.09,0.0,0.09,0.09,0.09,0.05,0.03,0.08,0.05,0.08
2015,Cenk Özkacar,DF,Valencia,es La Liga,22.0,23,18,1598,17.8,0,0,0,0,0,0,3,0,0.3,0.1,0.3,17.0,56.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02
374,Brau,DF,Granada,es La Liga,21.0,1,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,Anthony Oyono,DF,Frosinone,it Serie A,22.0,16,14,1198,13.3,0,1,1,0,0,0,4,0,0.1,0.9,1.0,35.0,33.0,39.0,0.0,0.08,0.08,0.0,0.08,0.01,0.07,0.08,0.01,0.08
2029,Emerson Palmieri,DF,West Ham,eng Premier League,28.0,36,35,3137,34.9,1,2,3,1,0,0,10,0,1.5,2.4,3.9,59.0,125.0,124.0,0.03,0.06,0.09,0.03,0.09,0.04,0.07,0.11,0.04,0.11
2010,Aiham Ousou,DF,Cádiz,es La Liga,23.0,6,5,430,4.8,0,0,0,0,0,0,0,0,0.2,0.0,0.2,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2063,Mads Pedersen,DF,Augsburg,de Bundesliga,26.0,27,19,1786,19.8,1,1,2,1,0,0,5,1,0.8,1.5,2.3,56.0,66.0,79.0,0.05,0.05,0.1,0.05,0.1,0.04,0.07,0.12,0.04,0.12
2064,Marcus Pedersen,DF,Sassuolo,it Serie A,23.0,28,16,1613,17.9,0,2,2,0,0,0,4,0,0.1,1.1,1.2,43.0,31.0,90.0,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.06,0.01,0.06
2113,Germán Pezzella,DF,Betis,es La Liga,32.0,32,32,2767,30.7,1,0,1,1,0,0,7,0,2.0,0.3,2.3,5.0,64.0,1.0,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08
327,Sacha Boey,DF,Bayern Munich,de Bundesliga,22.0,2,1,109,1.2,0,0,0,0,0,0,1,0,0.2,0.0,0.2,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
2104,Lucas Perrin,DF,Strasbourg,fr Ligue 1,24.0,31,30,2723,30.3,0,1,1,0,0,0,3,0,0.6,0.8,1.4,17.0,115.0,8.0,0.0,0.03,0.03,0.0,0.03,0.02,0.03,0.05,0.02,0.05
329,Jayden Bogle,DF,Sheffield Utd,eng Premier League,23.0,34,32,2788,31.0,3,0,3,3,0,0,9,0,2.3,1.0,3.3,38.0,60.0,92.0,0.1,0.0,0.1,0.1,0.1,0.07,0.03,0.11,0.07,0.11
2097,Nehuén Pérez,DF,Udinese,it Serie A,23.0,36,36,3238,36.0,0,0,0,0,0,0,9,1,1.3,0.2,1.5,28.0,119.0,24.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
2090,Pedro Pereira,DF,Monza,it Serie A,25.0,23,9,841,9.3,0,2,2,0,0,0,3,0,0.2,1.2,1.4,20.0,43.0,69.0,0.0,0.21,0.21,0.0,0.21,0.02,0.12,0.14,0.02,0.14
2378,Fabian Schär,DF,Newcastle Utd,eng Premier League,31.0,36,35,3054,33.9,4,1,5,4,0,0,5,0,2.5,0.7,3.3,28.0,133.0,20.0,0.12,0.03,0.15,0.12,0.15,0.07,0.02,0.1,0.07,0.1
334,Willy Boly,DF,Nott'ham Forest,eng Premier League,32.0,20,18,1438,16.0,2,1,3,2,0,0,3,1,1.5,1.3,2.8,4.0,32.0,3.0,0.13,0.06,0.19,0.13,0.19,0.09,0.08,0.18,0.09,0.18
2080,Aurélien Pelon,DF,Lorient,fr Ligue 1,19.0,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,Andy Pelmard,DF,Clermont Foot,fr Ligue 1,23.0,34,33,2989,33.2,0,0,0,0,0,0,1,0,0.3,0.6,1.0,39.0,120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
351,Sven Botman,DF,Newcastle Utd,eng Premier League,23.0,17,15,1377,15.3,2,2,4,2,0,0,2,0,0.6,1.0,1.6,0.0,35.0,5.0,0.13,0.13,0.26,0.13,0.26,0.04,0.07,0.11,0.04,0.11
338,Giovanni Bonfanti,DF,Atalanta,it Serie A,20.0,2,1,89,1.0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
340,Kevin Bonifazi,DF,Bologna,it Serie A,27.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Kevin Bonifazi,DF,Frosinone,it Serie A,27.0,6,3,309,3.4,0,0,0,0,0,0,0,0,0.0,0.1,0.1,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
342,Leonardo Bonucci,DF,Union Berlin,de Bundesliga,36.0,7,6,460,5.1,1,0,1,0,1,1,0,0,0.8,0.3,0.3,0.0,21.0,1.0,0.2,0.0,0.2,0.0,0.0,0.15,0.06,0.22,0.0,0.06
2075,Marco Pellegrino,DF,Salernitana,it Serie A,,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
344,Neto Borges,DF,Clermont Foot,fr Ligue 1,26.0,28,28,2516,28.0,0,1,1,0,0,0,3,1,0.5,2.8,3.4,58.0,88.0,165.0,0.0,0.04,0.04,0.0,0.04,0.02,0.1,0.12,0.02,0.12
2074,Luca Pellegrini,DF,Lazio,it Serie A,24.0,19,8,786,8.7,1,0,1,1,0,0,7,1,0.2,0.3,0.5,18.0,46.0,30.0,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06
